Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Save Warmup,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Value Signal,Score Combination,Additive Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
Amidar_mxb2s2v5_6010_O,mxb2s2v5,finished,aa1d395,num_valid_anchors,252.95,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.4,6010,2026-09-07T06:54:41Z
Assault_1n4c65xw_6000_O,1n4c65xw,finished,aa1d395,num_valid_anchors,936.3,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.4,6000,2026-09-07T07:20:38Z
KungFuMaster_vcagthyq_10_X,vcagthyq,finished,a0bb09e,num_valid_anchors,26460,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,10,2026-09-08T00:12:54Z
Boxing_yd9o7wm7_3710_X,yd9o7wm7,finished,a0bb09e,num_valid_anchors,73.8,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,3710,2026-09-08T02:33:28Z
Breakout_xx5eupnm_710_X,xx5eupnm,finished,a0bb09e,num_valid_anchors,9.6,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,710,2026-09-08T02:56:44Z
Breakout_99zpfdl7_2_X,99zpfdl7,finished,a0bb09e,num_valid_anchors,14.35,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,2,2026-09-08T05:14:55Z
ChopperCommand_aa8agtws_2_X,aa8agtws,finished,a0bb09e,num_valid_anchors,1530,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,2,2026-09-08T05:46:55Z
CrazyClimber_my03b615_710_X,my03b615,finished,a0bb09e,num_valid_anchors,49810,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,710,2026-09-08T08:04:25Z
CrazyClimber_8muy8hjz_2_X,8muy8hjz,finished,a0bb09e,num_valid_anchors,63125,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,2,2026-09-08T08:30:01Z
DemonAttack_su7schqf_3710_X,su7schqf,finished,a0bb09e,num_valid_anchors,200.75,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,3710,2026-09-08T10:49:18Z
DemonAttack_tanmq190_710_X,tanmq190,finished,a0bb09e,num_valid_anchors,139.75,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,710,2026-09-08T11:15:32Z
Gopher_ap3cp0gb_710_X,ap3cp0gb,finished,a0bb09e,num_valid_anchors,3914,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,710,2026-09-08T13:31:43Z
Gopher_zlgy3908_2_X,zlgy3908,finished,a0bb09e,num_valid_anchors,3752,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,8,0.3,2,2026-09-08T14:01:06Z
PrivateEye_pp9tq737_1_X,pp9tq737,finished,fbd79f3,num_valid_anchors,75.3,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,12,0.12,1,2026-09-11T06:26:43Z
RoadRunner_aq9qm9n0_6000_X,aq9qm9n0,finished,fbd79f3,num_valid_anchors,7290,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,12,0.12,6000,2026-09-11T11:23:27Z
RoadRunner_ichnav4q_6010_X,ichnav4q,finished,fbd79f3,num_valid_anchors,9690,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,12,0.12,6010,2026-09-11T16:19:09Z
RoadRunner_a5q4vt9y_6020_X,a5q4vt9y,finished,fbd79f3,num_valid_anchors,10155,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,12,0.12,6020,2026-09-11T21:16:30Z
Pong_kf2fcl7g_3710_O,kf2fcl7g,finished,130e9ab,num_valid_anchors,14.45,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,3710,2026-09-12T02:16:58Z
Pong_oyz74kav_710_O,oyz74kav,finished,130e9ab,num_valid_anchors,8.2,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,710,2026-09-12T02:17:00Z
Assault_uzbgb0fl_2010_O,uzbgb0fl,finished,130e9ab,num_valid_anchors,633.05,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2010,2026-09-12T02:24:08Z
Pong_vyooc54l_710_X,vyooc54l,finished,844ffdd,num_valid_anchors,5.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,710,2026-09-12T05:22:11Z
Pong_r9o2z88z_10_X,r9o2z88z,finished,844ffdd,num_valid_anchors,8.45,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,10,2026-09-12T05:33:20Z
Frostbite_le1fhzzo_10_O,le1fhzzo,finished,0400bc9,num_valid_anchors,2113.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,10,2026-09-13T11:46:50Z
Frostbite_f2vg1ml2_2710_O,f2vg1ml2,finished,0400bc9,num_valid_anchors,252,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2710,2026-09-13T14:00:46Z
Frostbite_esbx0mq0_1710_O,esbx0mq0,finished,0400bc9,num_valid_anchors,283.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,1710,2026-09-13T15:58:25Z
Assault_dmcfl84u_10_O,dmcfl84u,finished,0400bc9,num_valid_anchors,738.6,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,10,2026-09-13T17:09:22Z
Assault_lwt58a35_710_O,lwt58a35,finished,0400bc9,num_valid_anchors,548.6,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,710,2026-09-13T19:32:26Z
Assault_tk2u5s8n_3710_O,tk2u5s8n,finished,0400bc9,num_valid_anchors,720.25,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,3710,2026-09-13T21:19:43Z
Krull_9ftvmfee_9999_O,9ftvmfee,finished,8344796,num_valid_anchors,6796.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-17T07:22:08Z
Assault_yrbdrk1u_6000_O,yrbdrk1u,finished,058a68f,num_valid_anchors,724.8,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T08:51:48Z
Krull_2swngue5_9999_X,2swngue5,finished,058a68f,num_valid_anchors,6289,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-17T10:40:12Z
Asterix_adt0ckio_6000_O,adt0ckio,finished,058a68f,num_valid_anchors,887.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T12:46:06Z
BankHeist_q90ujfou_2010_O,q90ujfou,failed,058a68f,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2010,2026-09-17T12:56:02Z
BankHeist_gakfh5ql_2010_O,gakfh5ql,failed,058a68f,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2010,2026-09-17T12:56:58Z
BankHeist_0it7l8sf_2010_O,0it7l8sf,failed,058a68f,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2010,2026-09-17T12:57:35Z
BankHeist_t2tchay5_2010_O,t2tchay5,finished,058a68f,num_valid_anchors,633.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2010,2026-09-17T13:08:18Z
Asterix_lcno3yxj_6010_O,lcno3yxj,finished,058a68f,num_valid_anchors,1005,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-17T14:20:41Z
BankHeist_uq5ph1vg_6020_O,uq5ph1vg,finished,058a68f,num_valid_anchors,114,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-17T14:21:39Z
Boxing_ywnun6vi_6000_O,ywnun6vi,finished,058a68f,num_valid_anchors,51.15,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T14:40:15Z
Gopher_uz4318p4_9999_O,uz4318p4,finished,058a68f,num_valid_anchors,1005,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-17T14:56:40Z
RoadRunner_4nl6mb9o_2000_O,4nl6mb9o,finished,058a68f,num_valid_anchors,8195,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-17T17:33:43Z
Kangaroo_11ljxy0l_6000_O,11ljxy0l,finished,058a68f,num_valid_anchors,1670,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T17:59:29Z
Gopher_hrca6yyg_9999_X,hrca6yyg,finished,058a68f,num_valid_anchors,2594,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-17T18:28:52Z
RoadRunner_e9yt7zbw_6000_O,e9yt7zbw,finished,058a68f,num_valid_anchors,8325,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T21:07:28Z
Kangaroo_3vngv8nr_6010_O,3vngv8nr,finished,058a68f,num_valid_anchors,760,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-17T21:16:41Z
RoadRunner_56ovxkcu_6010_O,56ovxkcu,finished,058a68f,num_valid_anchors,12890,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-17T21:53:57Z
BankHeist_gi4bfbrx_9999_O,gi4bfbrx,finished,058a68f,num_valid_anchors,565,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-17T22:47:18Z
Kangaroo_23f34wdq_6000_X,23f34wdq,finished,058a68f,num_valid_anchors,1550,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T23:00:16Z
Krull_zyicj99l_6000_O,zyicj99l,finished,058a68f,num_valid_anchors,6447.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-17T23:10:03Z
RoadRunner_s59cpufv_2000_X,s59cpufv,finished,058a68f,num_valid_anchors,8610,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T00:14:08Z
RoadRunner_1w9lne9b_6020_O,1w9lne9b,finished,058a68f,num_valid_anchors,16980,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-18T01:30:08Z
Kangaroo_pugguyf0_6010_X,pugguyf0,finished,058a68f,num_valid_anchors,930,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-18T01:49:45Z
BankHeist_fjepojgh_9999_X,fjepojgh,finished,058a68f,num_valid_anchors,668.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-18T02:37:25Z
Krull_unzzcou6_6000_X,unzzcou6,finished,058a68f,num_valid_anchors,5228.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T03:26:57Z
Seaquest_rr8l3es2_2000_O,rr8l3es2,finished,058a68f,num_valid_anchors,521,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T04:22:43Z
Seaquest_mta98lm1_6000_O,mta98lm1,finished,27636e6,num_valid_anchors,450,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T06:28:13Z
PrivateEye_xgekhkbu_6000_O,xgekhkbu,finished,27636e6,num_valid_anchors,20,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T06:43:27Z
Seaquest_2esxm1h6_9999_O,2esxm1h6,finished,96570ac,num_valid_anchors,545,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-18T06:55:37Z
PrivateEye_46iof219_2000_O,46iof219,finished,058a68f,num_valid_anchors,191.95,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T06:57:12Z
MsPacman_fejunles_6000_O,fejunles,finished,27636e6,num_valid_anchors,1886.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T07:02:12Z
PrivateEye_wdwtvylc_6000_X,wdwtvylc,finished,27636e6,num_valid_anchors,100,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T10:10:40Z
Seaquest_81eg98fg_9999_X,81eg98fg,finished,96570ac,num_valid_anchors,470,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-18T10:35:37Z
Jamesbond_3skbblgn_6000_O,3skbblgn,finished,27636e6,num_valid_anchors,665,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T10:49:55Z
MsPacman_b2qaafjx_6000_X,b2qaafjx,finished,27636e6,num_valid_anchors,1754,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T11:01:02Z
Seaquest_0pe1xi4m_6000_X,0pe1xi4m,finished,27636e6,num_valid_anchors,418,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T11:11:35Z
PrivateEye_opw0lphp_2000_X,opw0lphp,finished,058a68f,num_valid_anchors,199.35,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T11:14:05Z
Seaquest_675pnga1_2000_X,675pnga1,finished,058a68f,num_valid_anchors,494,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T12:07:05Z
PrivateEye_i66zzcmm_9999_O,i66zzcmm,finished,96570ac,num_valid_anchors,153.2,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-18T14:52:50Z
Jamesbond_548vvqp8_6000_X,548vvqp8,finished,9a98ccf,num_valid_anchors,522.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T14:59:23Z
Gopher_ori7lpmm_6000_O,ori7lpmm,finished,9a98ccf,num_valid_anchors,1024,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T15:02:08Z
Freeway_cofe2vbz_6000_O,cofe2vbz,finished,9a98ccf,num_valid_anchors,33.55,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T16:06:56Z
Freeway_bctqzwwt_6010_O,bctqzwwt,finished,9a98ccf,num_valid_anchors,32.75,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-18T16:20:33Z
PrivateEye_99bl6mvt_9999_X,99bl6mvt,finished,96570ac,num_valid_anchors,159.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-18T17:51:19Z
MsPacman_cp2xxx38_2000_O,cp2xxx38,finished,058a68f,num_valid_anchors,2250,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T18:01:40Z
Jamesbond_ythg879x_2000_O,ythg879x,finished,058a68f,num_valid_anchors,660,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T18:51:44Z
Gopher_w30fmuzh_6000_X,w30fmuzh,finished,9a98ccf,num_valid_anchors,2486,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T19:40:39Z
Boxing_5hl3tsox_6010_O,5hl3tsox,finished,9a98ccf,num_valid_anchors,85.05,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-18T19:50:40Z
Freeway_uny27eg5_6000_X,uny27eg5,finished,9a98ccf,num_valid_anchors,33.85,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6000,2026-09-18T21:49:09Z
Freeway_r788ut0x_6010_X,r788ut0x,finished,9a98ccf,num_valid_anchors,32.75,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-18T22:03:30Z
Jamesbond_uf5wn792_9999_O,uf5wn792,finished,96570ac,num_valid_anchors,375,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-18T22:10:28Z
MsPacman_c0he2io2_2000_X,c0he2io2,finished,058a68f,num_valid_anchors,2388,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-18T23:47:27Z
Gopher_tepmvj6g_6010_O,tepmvj6g,finished,9a98ccf,num_valid_anchors,927,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-19T00:28:13Z
Boxing_oz2yiinf_6010_X,oz2yiinf,finished,9a98ccf,num_valid_anchors,77.8,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-19T00:30:15Z
Asterix_x1hj6o9j_6010_O,x1hj6o9j,finished,9a98ccf,num_valid_anchors,860,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6010,2026-09-19T00:36:58Z
RoadRunner_1aq1d0me_6000_O,1aq1d0me,finished,9a98ccf,num_valid_anchors,8520,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6000,2026-09-19T00:51:41Z
Jamesbond_1j1gz6la_2000_X,1j1gz6la,finished,058a68f,num_valid_anchors,537.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-19T01:23:29Z
Jamesbond_8sevn2ty_9999_X,8sevn2ty,finished,96570ac,num_valid_anchors,365,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9999,2026-09-19T01:27:07Z
RoadRunner_yrj7hxn5_6010_O,yrj7hxn5,finished,77dd46f,num_valid_anchors,11830,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6010,2026-09-19T03:01:03Z
BankHeist_ucwvzrdc_9999_O,ucwvzrdc,finished,77dd46f,num_valid_anchors,507.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,9999,2026-09-19T03:40:23Z
Gopher_3d8lc1uk_6010_X,3d8lc1uk,finished,77dd46f,num_valid_anchors,1250,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-19T04:51:47Z
RoadRunner_y0nsqrgf_6020_O,y0nsqrgf,finished,77dd46f,num_valid_anchors,16805,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6020,2026-09-19T05:35:15Z
Amidar_1cpuzx5g_6020_O,1cpuzx5g,finished,77dd46f,num_valid_anchors,222.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T05:49:20Z
Jamesbond_jaw7ayeo_2000_O,jaw7ayeo,finished,e21a212,num_valid_anchors,567.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-19T06:33:33Z
Krull_w0gbhskj_9999_O,w0gbhskj,finished,77dd46f,num_valid_anchors,6587,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,9999,2026-09-19T08:08:18Z
PrivateEye_fjqs5btr_6020_O,fjqs5btr,finished,77dd46f,num_valid_anchors,166.8,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T09:40:17Z
PrivateEye_owtnrzqp_6010_O,owtnrzqp,finished,77dd46f,num_valid_anchors,100,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-19T10:21:15Z
Kangaroo_05mk15g4_6000_O,05mk15g4,finished,77dd46f,num_valid_anchors,1500,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6000,2026-09-19T10:32:31Z
Kangaroo_l0wmzj6i_6010_O,l0wmzj6i,finished,77dd46f,num_valid_anchors,1030,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6010,2026-09-19T11:56:54Z
Seaquest_80uefa74_9999_O,80uefa74,finished,77dd46f,num_valid_anchors,557,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,9999,2026-09-19T12:35:24Z
PrivateEye_onel89hr_6020_X,onel89hr,finished,77dd46f,num_valid_anchors,3551.75,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T12:42:43Z
Jamesbond_awzzpvqq_2000_X,awzzpvqq,finished,e21a212,num_valid_anchors,532.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,2000,2026-09-19T13:02:54Z
PrivateEye_e9jrl8c6_6010_X,e9jrl8c6,finished,77dd46f,num_valid_anchors,100,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-19T13:18:33Z
Assault_pv8b0vnz_6010_O,pv8b0vnz,finished,a0842db,num_valid_anchors,723.85,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6010,2026-09-19T15:29:42Z
Kangaroo_m03zjzri_2000_O,m03zjzri,finished,8bf91ff,num_valid_anchors,1310,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,2000,2026-09-19T16:28:25Z
Boxing_ykhthbew_6020_O,ykhthbew,finished,8bf91ff,num_valid_anchors,87.9,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T18:11:08Z
Gopher_ucbghg6p_9998_O,ucbghg6p,finished,8bf91ff,num_valid_anchors,7531,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9998,2026-09-19T19:08:44Z
Krull_ejh0ml1s_6020_O,ejh0ml1s,finished,8bf91ff,num_valid_anchors,6828.5,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T19:21:51Z
Jamesbond_1tkq9101_6000_O,1tkq9101,finished,8bf91ff,num_valid_anchors,575,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6000,2026-09-19T22:21:36Z
Boxing_03i0lxjg_6020_X,03i0lxjg,finished,8bf91ff,num_valid_anchors,87.2,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T22:24:41Z
Gopher_qsb3sdej_9998_X,qsb3sdej,finished,8bf91ff,num_valid_anchors,3585,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,9998,2026-09-19T22:35:22Z
Krull_30f6s1rr_6020_X,30f6s1rr,finished,8bf91ff,num_valid_anchors,5599,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,0.0625,6020,2026-09-19T23:19:21Z
Breakout_8dxr0ucs_2000_O,8dxr0ucs,finished,8bf91ff,num_valid_anchors,11.95,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,2000,2026-09-19T23:22:00Z
Gopher_irtv64os_6030_O,irtv64os,finished,8bf91ff,num_valid_anchors,2533,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6030,2026-09-19T23:47:30Z
Seaquest_bbdfn6co_6000_O,bbdfn6co,finished,8bf91ff,num_valid_anchors,476,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,N/A,N/A,N/A,10,1,0.0625,6000,2026-09-20T00:51:03Z
BankHeist_b18t371r_9998_O,b18t371r,finished,949afaa,num_valid_anchors,566,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value_diff,multiply,4,10,16,0.0625,9998,2026-09-20T02:51:07Z
ChopperCommand_idk8soaa_710,idk8soaa,finished,1089892,num_valid_anchors,1125,True,False,50000,50000,3000,20000,5000,retrieved,3.5,value,multiply,4,10,16,0.0625,710,2026-09-20T04:01:04Z
Amidar_7g21h6hs_6020,7g21h6hs,finished,501c4f0,num_valid_anchors,236.55,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value,multiply,4,10,16,0.0625,6020,2026-09-20T04:51:47Z
Assault_yf569ufh_6010,yf569ufh,finished,501c4f0,num_valid_anchors,714,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value,multiply,4,10,16,0.0625,6010,2026-09-20T05:39:48Z
