panel,config,reference,sampling,games,seed_cells,min_n,max_n,wins,losses,game_sign_p,metric,reference_value,config_value,delta,improvement_pct,ci_low,ci_high,included_games
all_configs_identical_cells,target: 4 (anchor 미설정),Retrieval 미사용,paired,7,22,1,5,4,3,1.0,Gap_run_equal_game,0.6526392214483834,0.6361312583726646,-0.01650796307571878,2.529416334967294,-0.03698631145673886,0.0034153644325356025,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 4 (anchor 미설정),target: 1 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Mean,0.735371608927964,0.6851802170371715,-0.05019139189079258,-6.825309990409116,-0.11758811442145427,0.016972557196614422,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 4 (anchor 미설정),target: 1 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Median,0.19596101902777044,0.22201228641722653,0.026051267389456095,13.294106919174709,-0.02038488161250762,0.061554348398552394,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 4 (anchor 미설정),target: 1 (anchor 미설정),paired,7,22,1,5,3,4,1.0,IQM_game_workbook,0.28427257702970316,0.28859129878639295,0.004318721756689792,1.519218561922185,-0.020287009060228758,0.030436442655965793,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 4 (anchor 미설정),target: 1 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Gap_game_workbook,0.6369268186397843,0.6361312583726645,-0.0007955602671197992,0.1249060714414242,-0.019177990871092856,0.016990877677724118,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 4 (anchor 미설정),target: 1 (anchor 미설정),paired,7,22,1,5,3,4,1.0,IQM_run_equal_game,0.25202890906653497,0.26168568604610676,0.00965677697957179,3.8316147998015686,-0.01671314942678091,0.030942636248371135,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 4 (anchor 미설정),target: 1 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Gap_run_equal_game,0.6369268186397842,0.6361312583726646,-0.0007955602671195772,0.12490607144138935,-0.019177990871092853,0.01699087767772412,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),Retrieval 미사용,paired,7,22,1,5,2,5,0.453125,Mean,0.7013922271966485,0.6653431142121614,-0.0360491129844871,-5.139651052103839,-0.06452044213501333,-0.007437015810926082,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),Retrieval 미사용,paired,7,22,1,5,2,5,0.453125,Median,0.2317134448352595,0.19577292323434478,-0.03594052160091471,-15.510762280741725,-0.10508936903309166,0.01627028613132095,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),Retrieval 미사용,paired,7,22,1,5,2,5,0.453125,IQM_game_workbook,0.27171677229705754,0.26671528920825643,-0.005001483088801106,-1.840697225467251,-0.029633664129587574,0.020161563010650866,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),Retrieval 미사용,paired,7,22,1,5,2,5,0.453125,Gap_game_workbook,0.6526392214483835,0.6526896726730846,5.0451224701153485e-05,-0.0077303390668413295,-0.01792315313205019,0.017649091590958482,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),Retrieval 미사용,paired,7,22,1,5,2,5,0.453125,IQM_run_equal_game,0.25731627806400503,0.2381499698458958,-0.019166308218109246,-7.448540901614396,-0.04329698228172077,0.0039065283763937,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),Retrieval 미사용,paired,7,22,1,5,2,5,0.453125,Gap_run_equal_game,0.6526392214483834,0.6526896726730844,5.045122470104246e-05,-0.00773033906682432,-0.017923153132050302,0.017649091590958482,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),target: 1 (anchor 미설정),paired,7,22,1,5,0,7,0.015625,Mean,0.735371608927964,0.6653431142121614,-0.07002849471580264,-9.522871683595625,-0.10010667236003626,-0.04013470102471166,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),target: 1 (anchor 미설정),paired,7,22,1,5,0,7,0.015625,Median,0.19596101902777044,0.19577292323434478,-0.00018809579342565774,-0.09598633154637858,-0.053466229281248334,0.05309003769439699,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),target: 1 (anchor 미설정),paired,7,22,1,5,0,7,0.015625,IQM_game_workbook,0.28427257702970316,0.26671528920825643,-0.01755728782144672,-6.17621580136173,-0.04361177630433587,0.008030933697790803,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),target: 1 (anchor 미설정),paired,7,22,1,5,0,7,0.015625,Gap_game_workbook,0.6369268186397843,0.6526896726730846,0.015762854033300355,-2.4748296934588776,-0.0027847885517539943,0.03423596725397783,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),target: 1 (anchor 미설정),paired,7,22,1,5,0,7,0.015625,IQM_run_equal_game,0.25202890906653497,0.2381499698458958,-0.01387893922063918,-5.506883822194849,-0.043527282544881196,0.00866441056018124,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 8 (anchor: 0.3),target: 1 (anchor 미설정),paired,7,22,1,5,0,7,0.015625,Gap_run_equal_game,0.6369268186397842,0.6526896726730844,0.015762854033300244,-2.4748296934588607,-0.0027847885517538833,0.034235967253978046,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Mean,0.6851802170371715,0.6686352852455679,-0.016544931791603545,-2.414683229347524,-0.10460669170598633,0.0716704674347418,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Median,0.22201228641722653,0.2205153973153399,-0.0014968891018866393,-0.6742370550941237,-0.03484474573210644,0.041346636996626274,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,22,1,5,3,4,1.0,IQM_game_workbook,0.28859129878639295,0.2882969555047184,-0.00029434328167454726,-0.10199312415597526,-0.02658475040248467,0.02497578731860112,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Gap_game_workbook,0.6361312583726645,0.6361154675145525,-1.5790858111985884e-05,0.0024823270204299775,-0.018707994255981443,0.01866436137175895,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,22,1,5,3,4,1.0,IQM_run_equal_game,0.26168568604610676,0.2621502404016903,0.0004645543555835685,0.1775237929909999,-0.0235128913801634,0.027102083497607014,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
all_configs_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,22,1,5,3,4,1.0,Gap_run_equal_game,0.6361312583726646,0.6361154675145524,-1.579085811220793e-05,0.0024823270204648827,-0.018707994255981665,0.018664361371758944,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
finalists_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,24,2,5,4,3,1.0,Mean,0.683840320694654,0.6693851049542127,-0.014455215740441285,-2.113829106443663,-0.10265861522850112,0.07380594740985479,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
finalists_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,24,2,5,4,3,1.0,Median,0.22201228641722653,0.2205153973153399,-0.0014968891018866393,-0.6742370550941237,-0.03484474573210644,0.041346636996626274,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
finalists_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,24,2,5,4,3,1.0,IQM_game_workbook,0.2898505893857907,0.291050618601285,0.0012000292154942804,0.4140164827807348,-0.02444371021361432,0.026780347014924592,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
finalists_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,24,2,5,4,3,1.0,Gap_game_workbook,0.637471154715182,0.6353656478059078,-0.0021055069092742462,0.33029053843463285,-0.02049153236892802,0.016208136839321652,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
finalists_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,24,2,5,4,3,1.0,IQM_run_equal_game,0.2627485033816237,0.26602124198280364,0.0032727386011799364,1.2455783987574287,-0.021306491263533137,0.029050504276081166,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
finalists_identical_cells,target: 12 (anchor: 0.12),target: 4 (anchor 미설정),paired,7,24,2,5,4,3,1.0,Gap_run_equal_game,0.637471154715182,0.6353656478059078,-0.0021055069092742462,0.33029053843463285,-0.02049153236892813,0.01620813683932176,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),Retrieval 미사용,independent,7,24,2,5,4,3,1.0,Mean,0.7036778530380611,0.6693851049542127,-0.03429274808384841,-4.873359014468451,-0.2223200900303058,0.1526432878759082,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),Retrieval 미사용,independent,7,24,2,5,4,3,1.0,Median,0.2317134448352595,0.2205153973153399,-0.011198047519919596,-4.832713754646837,-0.10020816883210107,0.09264810652850405,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),Retrieval 미사용,independent,7,24,2,5,4,3,1.0,IQM_game_workbook,0.2711732861595773,0.291050618601285,0.019877332441707696,7.3301219022033335,-0.05592897157584797,0.09471859659354247,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),Retrieval 미사용,independent,7,24,2,5,4,3,1.0,Gap_game_workbook,0.6503535956069709,0.6353656478059078,-0.014987947801063162,2.304584444878021,-0.06874775673460082,0.03921931334631691,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),Retrieval 미사용,independent,7,24,2,5,4,3,1.0,IQM_run_equal_game,0.25668686935621843,0.26602124198280364,0.009334372626585208,3.6364823218251137,-0.07962117223554743,0.1019574405679831,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),Retrieval 미사용,independent,7,24,2,5,4,3,1.0,Gap_run_equal_game,0.6503535956069708,0.6353656478059078,-0.01498794780106305,2.3045844448780044,-0.06874775673460093,0.0392193133463168,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),target: 1 (anchor 미설정),independent,7,24,2,5,3,4,1.0,Mean,0.7324592213863232,0.6693851049542127,-0.06307411643211058,-8.611280272058067,-0.25029963991924414,0.12310558833853336,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),target: 1 (anchor 미설정),independent,7,24,2,5,3,4,1.0,Median,0.19596101902777044,0.2205153973153399,0.024554378287569456,12.530236069087678,-0.047089225468379875,0.10890418836672955,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),target: 1 (anchor 미설정),independent,7,24,2,5,3,4,1.0,IQM_game_workbook,0.28411073893543126,0.291050618601285,0.006939879665853743,2.442667141642591,-0.07399729079903078,0.08754290601797803,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),target: 1 (anchor 미설정),independent,7,24,2,5,3,4,1.0,Gap_game_workbook,0.639839206181425,0.6353656478059078,-0.004473558375517217,0.6991691556720189,-0.06238527964468788,0.053249621455125046,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),target: 1 (anchor 미설정),independent,7,24,2,5,3,4,1.0,IQM_run_equal_game,0.2516264274761516,0.26602124198280364,0.014394814506652032,5.720708532499564,-0.07988646372181046,0.10646694912914173,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
three_way,target: 12 (anchor: 0.12),target: 1 (anchor 미설정),independent,7,24,2,5,3,4,1.0,Gap_run_equal_game,0.6398392061814251,0.6353656478059078,-0.004473558375517328,0.6991691556720361,-0.06238527964468788,0.05324962145512494,"Alien, Amidar, BattleZone, Frostbite, Krull, Qbert, UpNDown"
n16_hash9,target: 16 (anchor 미설정),Retrieval 미사용,paired,9,16,1,3,6,3,0.5078125,Mean,1.256470632366769,1.2873312925105447,0.030860660143775753,2.45613859558696,0.00403955502296216,0.05856481731166907,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Frostbite, Krull, Qbert"
n16_hash9,target: 16 (anchor 미설정),Retrieval 미사용,paired,9,16,1,3,6,3,0.5078125,Median,0.2365946450362501,0.2107529969133587,-0.025841648122891414,-10.922330097087386,-0.11722714372887347,-0.016157004061477048,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Frostbite, Krull, Qbert"
n16_hash9,target: 16 (anchor 미설정),Retrieval 미사용,paired,9,16,1,3,6,3,0.5078125,IQM_game_workbook,0.394152445762505,0.3808516359702634,-0.01330080979224163,-3.3745343800951524,-0.04525333982452534,0.0214369655236491,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Frostbite, Krull, Qbert"
n16_hash9,target: 16 (anchor 미설정),Retrieval 미사용,paired,9,16,1,3,6,3,0.5078125,Gap_game_workbook,0.5420353091719594,0.5548731484643882,0.012837839292428765,-2.368450740236923,-0.007195634917370741,0.030491363373437053,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Frostbite, Krull, Qbert"
n16_hash9,target: 16 (anchor 미설정),Retrieval 미사용,paired,9,16,1,3,6,3,0.5078125,IQM_run_equal_game,0.38310003598489384,0.3659758894189184,-0.01712414656597544,-4.4698890518116965,-0.05232933175300025,0.021758244106871882,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Frostbite, Krull, Qbert"
n16_hash9,target: 16 (anchor 미설정),Retrieval 미사용,paired,9,16,1,3,6,3,0.5078125,Gap_run_equal_game,0.5420353091719595,0.5548731484643881,0.012837839292428543,-2.3684507402368813,-0.007195634917370852,0.03049136337343694,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Frostbite, Krull, Qbert"
n16_hash10,target: 16 (anchor 미설정),Retrieval 미사용,paired,19,43,1,4,13,6,0.1670684814453125,Mean,1.0583245042582894,1.074359892557405,0.01603538829911555,1.515167440099453,-0.011764099227353475,0.04178672656657293,"Alien, Amidar, Assault, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_hash10,target: 16 (anchor 미설정),Retrieval 미사용,paired,19,43,1,4,13,6,0.1670684814453125,Median,0.3871425413836567,0.41082762292753094,0.02368508154387422,6.117922731824606,-0.002293111046978491,0.04282407407407396,"Alien, Amidar, Assault, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_hash10,target: 16 (anchor 미설정),Retrieval 미사용,paired,19,43,1,4,13,6,0.1670684814453125,IQM_game_workbook,0.47440118376615553,0.5026567903503628,0.028255606584207282,5.956057352111329,0.007343507091055053,0.048228450044333106,"Alien, Amidar, Assault, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_hash10,target: 16 (anchor 미설정),Retrieval 미사용,paired,19,43,1,4,13,6,0.1670684814453125,Gap_game_workbook,0.5021308525934628,0.49026811359094474,-0.011862739002518052,2.362479608900354,-0.018181137696062014,-0.0014004697599439024,"Alien, Amidar, Assault, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_hash10,target: 16 (anchor 미설정),Retrieval 미사용,paired,19,43,1,4,13,6,0.1670684814453125,IQM_run_equal_game,0.4540092198780139,0.4839511500873829,0.029941930209368972,6.595004880608804,0.02069552062553637,0.04335192467562493,"Alien, Amidar, Assault, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_hash10,target: 16 (anchor 미설정),Retrieval 미사용,paired,19,43,1,4,13,6,0.1670684814453125,Gap_run_equal_game,0.5021308525934629,0.4931847925504421,-0.008946060043020787,1.7816192725093771,-0.016716821253402094,-0.0009500207943922576,"Alien, Amidar, Assault, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_n4_matched_baseline,target: 16 (anchor 미설정),target: 4 (anchor 미설정),paired,20,50,1,5,11,9,0.8238029479980469,Mean,0.9675551111731074,0.9577555251367326,-0.009799586036374874,-1.0128194170245677,-0.03967850411478351,0.020335714804751215,"Alien, Amidar, Assault, Asterix, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_n4_matched_baseline,target: 16 (anchor 미설정),target: 4 (anchor 미설정),paired,20,50,1,5,11,9,0.8238029479980469,Median,0.40082759830365966,0.4158764779561118,0.015048879652452163,3.7544519679134982,-0.022505772872219332,0.04865057639117265,"Alien, Amidar, Assault, Asterix, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_n4_matched_baseline,target: 16 (anchor 미설정),target: 4 (anchor 미설정),paired,20,50,1,5,11,9,0.8238029479980469,IQM_game_workbook,0.44580110182020566,0.4547521197360882,0.008951017915882542,2.007850110584191,-0.0031734357227335345,0.021560220346498758,"Alien, Amidar, Assault, Asterix, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_n4_matched_baseline,target: 16 (anchor 미설정),target: 4 (anchor 미설정),paired,20,50,1,5,11,9,0.8238029479980469,Gap_game_workbook,0.5085128372037426,0.5078506596756159,-0.0006621775281266951,0.1302184487156584,-0.007417382612707737,0.0073452991026884485,"Alien, Amidar, Assault, Asterix, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_n4_matched_baseline,target: 16 (anchor 미설정),target: 4 (anchor 미설정),paired,20,50,1,5,11,9,0.8238029479980469,IQM_run_equal_game,0.4475392316032585,0.45549714460001217,0.007957912996753691,1.778148692852104,-0.0022906535633982314,0.02147351403110512,"Alien, Amidar, Assault, Asterix, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_n4_matched_baseline,target: 16 (anchor 미설정),target: 4 (anchor 미설정),paired,20,50,1,5,11,9,0.8238029479980469,Gap_run_equal_game,0.5102270841496181,0.5106215046871382,0.0003944205375200349,-0.07730294015602976,-0.00684735733798372,0.007781209720370461,"Alien, Amidar, Assault, Asterix, BankHeist, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Pong, Qbert, UpNDown"
n16_exclude_single_seed_games,target: 16 (anchor 미설정),Retrieval 미사용,paired,18,57,2,6,12,6,0.237884521484375,Mean,1.0178702070303363,1.028737170471357,0.010866963441020783,1.0676177931099329,-0.02282202465374066,0.04278276036749158,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Qbert, UpNDown"
n16_exclude_single_seed_games,target: 16 (anchor 미설정),Retrieval 미사용,paired,18,57,2,6,12,6,0.237884521484375,Median,0.39450814854637806,0.4110819224837912,0.01657377393741316,4.2011233477639465,-0.018843225764178517,0.04027643589543395,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Qbert, UpNDown"
n16_exclude_single_seed_games,target: 16 (anchor 미설정),Retrieval 미사용,paired,18,57,2,6,12,6,0.237884521484375,IQM_game_workbook,0.45760615307337743,0.46691679717898155,0.009310644105604116,2.034641370766522,-0.01676890148784153,0.03381638223586858,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Qbert, UpNDown"
n16_exclude_single_seed_games,target: 16 (anchor 미설정),Retrieval 미사용,paired,18,57,2,6,12,6,0.237884521484375,Gap_game_workbook,0.5141045058855628,0.5137673200154448,-0.0003371858701179953,0.06558702875734983,-0.008768776880306936,0.012112884508190635,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Qbert, UpNDown"
n16_exclude_single_seed_games,target: 16 (anchor 미설정),Retrieval 미사용,paired,18,57,2,6,12,6,0.237884521484375,IQM_run_equal_game,0.4427249321875969,0.44232904101293585,-0.00039589117466104495,-0.08942147728271446,-0.01602928672791077,0.027860546145063756,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Qbert, UpNDown"
n16_exclude_single_seed_games,target: 16 (anchor 미설정),Retrieval 미사용,paired,18,57,2,6,12,6,0.237884521484375,Gap_run_equal_game,0.5141045058855627,0.5168460366949142,0.0027415308093515778,-0.5332633303085327,-0.0072465448070219065,0.012695806004956445,"Alien, Amidar, Assault, Asterix, BattleZone, Boxing, Breakout, ChopperCommand, CrazyClimber, DemonAttack, Frostbite, Gopher, Hero, Kangaroo, Krull, KungFuMaster, Qbert, UpNDown"
